player,prediction,assessment,final
Kevin Dyson,8.804143150563688,6.319999999999999,13.354545454545455
Kevin Johnson,12.543400963063688,15.25,15.620000000000001
Keyshawn Johnson,18.17914315056369,19.160000000000004,14.080000000000002
Koren Robinson,8.660100181813688,6.44,6.769999999999999
Laveranues Coles,9.900822838063688,11.466666666666667,12.979999999999999
MarTay Jenkins,7.737736900563688,6.640000000000001,7.874999999999999
Marty Booker,14.005315025563688,16.871999999999996,15.9
Marvin Harrison,16.17719002556369,22.14,21.90909090909091
Michael Westbrook,8.284123619313688,6.333333333333333,11.02
Muhsin Muhammad,12.357854088063688,11.449999999999998,8.76
Oronde Gadsden,11.082463463063688,10.540000000000001,9.52222222222222
Peerless Price,8.734807213063688,9.44,13.545454545454545
Peter Warrick,12.282170494313688,10.783333333333331,6.6
Qadry Ismail,12.852971275563688,14.850000000000001,11.95
Quincy Morgan,8.008244713063688,6.966666666666666,4.409999999999999
Randy Moss,12.754338463063688,12.549999999999999,19.496000000000002
Ricky Proehl,8.039006431813688,7.58,9.877777777777775
Robert Wilson,7.448430259938688,5.220000000000001,4.5200000000000005
Rod Gardner,11.688908775563688,12.283333333333331,7.0
Rod Smith,19.03265877556369,23.933333333333334,19.15555555555555
Ron Dugans,5.629582603688688,3.12,4.950000000000001
Shawn Jefferson,10.525822838063688,10.079999999999998,5.833333333333334
Steve Smith,3.6228992540793126,-0.019999999999999973,3.9666666666666663
Tai Streets,7.435490806813688,5.540000000000001,4.08
Terance Mathis,9.968693931813688,9.299999999999999,6.359999999999999
Terrell Owens,17.76312752556369,23.6,19.481818181818184
Tim Brown,14.142033775563688,16.060000000000002,16.645454545454545
Todd Pinkston,11.645940025563688,13.6,6.344444444444445
Torry Holt,12.087346275563688,13.183333333333332,18.019999999999996
Troy Brown,14.900822838063688,16.71666666666667,15.770000000000001
Wayne Chrebet,7.755803306813688,6.266666666666667,12.424999999999999
Willie Jackson,12.403752525563688,11.46,14.390909090909089
Amani Toomer,12.603947838063688,13.633333333333333,18.27
Antonio Bryant,10.628361900563688,9.866666666666667,9.41
Antonio Freeman,10.682072838063688,10.780000000000001,7.610000000000001
Antwaan Randle El,9.756291588063688,9.34,6.3999999999999995
Ashley Lelie,6.526799400563688,4.3,8.2
Az-Zahir Hakim,12.946721275563688,12.319999999999999,9.56
Brian Finneran,11.821721275563688,13.3,11.922222222222224
Chris Chambers,12.020940025563688,12.919999999999998,9.622222222222224
Corey Bradford,11.694768150563688,14.02,8.833333333333334
Curtis Conway,15.298283775563688,20.316666666666666,12.719999999999999
D'Wayne Bates,8.405705650563688,7.4,11.544444444444444
Darrell Jackson,12.896916588063688,12.36,15.457142857142856
David Patten,13.694768150563688,15.450000000000001,9.033333333333333
Dedric Ward,5.759953697438688,2.866666666666667,3.1666666666666665
Deion Branch,14.018986900563688,15.033333333333331,2.283333333333333
Dennis Northcutt,11.778752525563688,15.820000000000002,9.342857142857142
Dez White,9.887639244313688,8.6,8.79090909090909
Donald Driver,13.536565025563688,17.933333333333334,12.780000000000001
Drew Bennett,9.532170494313688,8.38,6.362500000000001
Ed McCaffrey,11.449650963063688,12.366666666666665,9.73
Eric Moulds,17.93695565056369,21.26666666666667,16.23
Frank Sanders,7.249943931813688,5.66,11.580000000000002
Isaac Bruce,12.214299400563688,12.65,15.040000000000001
Jabar Gaffney,8.515080650563688,6.580000000000001,5.996363636363636
James Thrash,13.068791588063688,16.360000000000003,9.229999999999999
Javon Walker,7.268986900563688,5.56,3.577777777777778
Jerome Pathon,10.236760338063688,11.266666666666667,7.385714285714286
Jerry Porter,10.985783775563688,13.079999999999998,11.933333333333332
Jerry Rice,15.775822838063688,18.2,14.918181818181818
Jimmy Smith,12.202580650563688,12.34,14.836363636363636
Joe Horn,14.601994713063688,16.366666666666667,16.32
Joey Galloway,13.942815025563688,15.183333333333332,12.225
Josh Reed,9.332463463063688,9.466666666666667,4.566666666666666
Justin McCareins,7.649846275563688,6.8,4.816666666666666
Keenan McCardell,10.859807213063688,11.166666666666666,11.912499999999998
Kevin Dyson,9.153264244313688,7.033333333333334,13.280000000000001
Kevin Johnson,12.641057213063688,11.986666666666665,9.47
Keyshawn Johnson,12.467229088063688,12.716666666666669,13.849999999999998
Koren Robinson,10.056096275563688,7.68,18.109090909090913
Marty Booker,18.21625252556369,22.32,13.278181818181816
Marvin Harrison,19.25531502556369,24.06,23.80909090909091
Peerless Price,17.20062752556369,22.28333333333333,13.62
Peter Warrick,8.781682213063688,7.4,11.71111111111111
Qadry Ismail,11.864690025563688,12.799999999999999,4.911111111111111
Quincy Morgan,11.916447838063688,12.86,14.08888888888889
Randy Moss,16.67914315056369,16.28,18.992727272727276
Ricky Proehl,8.169377525563688,6.720000000000001,8.0
Rod Gardner,12.482854088063688,13.220000000000002,13.963636363636367
Rod Smith,13.932072838063688,14.366666666666667,13.439999999999998
Ron Dugans,8.745305259938688,6.38,7.1499999999999995
Steve Smith,12.125432213063688,12.033333333333333,8.955555555555556
Terrell Owens,13.597111900563688,16.3,26.71111111111111
Terry Glenn,11.700627525563688,11.600000000000001,8.677777777777779
Tim Brown,12.625432213063688,13.059999999999999,10.963636363636365
Tim Dwight,8.712346275563688,8.816666666666668,8.820000000000002
Todd Pinkston,10.971135338063688,10.84,12.610000000000001
Torry Holt,15.402775963063688,16.533333333333335,14.579999999999998
Travis Taylor,8.855900963063688,6.06,14.918181818181818
Amani Toomer,13.273869713063688,14.060000000000002,11.718181818181819
Andre Johnson,14.185979088063688,15.9,9.736363636363635
Anquan Boldin,15.671330650563688,17.7,17.65
Antonio Bryant,8.422795494313688,8.34,7.144444444444444
Antwaan Randle El,7.012150963063688,4.6433333333333335,5.5280000000000005
Ashley Lelie,8.430119713063688,9.116666666666669,6.14
Bobby Engram,7.390813072438688,5.04,13.8375
Bobby Shaw,11.499455650563688,11.700000000000001,8.999999999999998
Bryant Johnson,9.627873619313688,7.340000000000001,5.762500000000001
Cedrick Wilson,8.900334556813688,6.308,6.1000000000000005
Chad Johnson,14.920354088063688,17.580000000000002,17.963636363636365
Chris Chambers,12.362736900563688,13.960000000000003,14.318181818181818
Corey Bradford,9.676213463063688,10.219999999999999,4.766666666666667
Curtis Conway,9.804143150563688,8.08,7.418181818181819
Dane Looker,9.108830650563688,8.788,6.2727272727272725
Dante Hall,7.062443931813688,5.216666666666666,6.922222222222221
Darnerien McCants,9.907658775563688,12.059999999999999,5.371428571428572
Darrell Jackson,12.208440025563688,13.98,16.380000000000003
Deion Branch,9.805119713063688,9.38,10.95
Dennis Northcutt,10.567815025563688,9.419999999999998,10.610000000000001
Derrick Mason,15.575627525563688,19.35,15.830000000000002
Dez White,10.612736900563688,9.82,7.749999999999998
Donald Driver,10.659123619313688,10.120000000000001,8.059999999999999
Donte' Stallworth,8.408147056813688,6.833333333333335,9.76
Eddie Kennison,9.779240806813688,9.083333333333334,11.57
Eric Moulds,14.697697838063688,16.339999999999996,8.2875
Freddie Mitchell,6.664738853688688,4.02,8.17
Ike Hilliard,14.232854088063688,15.3,9.775
Isaac Bruce,13.893986900563688,14.8,14.159999999999998
James Thrash,10.500920494313688,9.100000000000001,6.409090909090907
Javon Walker,9.330998619313688,8.733333333333333,11.229999999999999
Jerry Rice,10.948674400563688,9.666666666666666,10.190000000000001
Joe Horn,13.016057213063688,13.700000000000001,17.24
Joey Galloway,11.949650963063688,12.879999999999999,6.375
Johnnie Morton,10.470158775563688,12.783333333333331,8.966666666666665
Josh Reed,8.022649009938688,5.233333333333333,12.399999999999999
Justin McCareins,10.077580650563688,10.833333333333334,10.46
Keenan McCardell,12.000432213063688,14.16,16.054545454545455
Kelly Campbell,7.423283775563688,8.02,7.925000000000001
Kevin Johnson,12.279729088063688,11.916666666666666,7.544444444444443
Keyshawn Johnson,12.661565025563688,13.24,11.36
Laveranues Coles,15.588322838063688,17.533333333333335,13.709999999999999
Marcus Robinson,5.242497642751188,2.0,12.762500000000001
Marty Booker,9.591740806813688,8.280000000000001,13.175
Marvin Harrison,17.03851815056369,22.666666666666668,16.16666666666667
Muhsin Muhammad,9.215764244313688,7.019999999999999,11.84
Peerless Price,12.195744713063688,10.816666666666665,10.12
Peter Warrick,13.633244713063688,14.16,14.52222222222222
Plaxico Burress,12.793400963063688,12.716666666666667,9.5
Quincy Morgan,8.388127525563688,7.066666666666666,6.480000000000001
Randy Moss,16.83929940056369,23.52,23.490909090909096
Reggie Wayne,11.560002525563688,13.300000000000002,12.66666666666667
Robert Ferguson,8.622014244313688,7.340000000000001,8.242857142857142
Rod Gardner,12.987736900563688,12.283333333333333,8.514000000000001
Rod Smith,12.127385338063688,13.246666666666664,12.18888888888889
Steve Smith,10.819768150563688,11.059999999999999,17.263636363636365
Tai Streets,11.367619713063688,12.4,9.2625
Terrell Owens,14.600041588063688,14.6,17.37777777777778
Tim Brown,9.932072838063688,9.15,6.580000000000001
Torry Holt,18.82367440056369,25.04,21.263636363636362
Travis Taylor,8.228947838063688,6.960000000000001,8.327272727272726
Troy Brown,8.969670494313688,8.0,10.983333333333334
Troy Walters,7.313420494313688,5.04,10.714285714285717
Amani Toomer,11.952580650563688,10.82,6.959999999999999
Andre Johnson,15.653752525563688,19.366666666666664,11.219999999999999
Antwaan Randle El,6.801213463063688,4.883333333333334,5.26
Ashley Lelie,9.897893150563688,10.9,13.109090909090908
Az-Zahir Hakim,9.141057213063688,9.82,10.639999999999999
Bobby Engram,7.874943931813688,6.0,8.7
Bobby Wade,9.271916588063688,7.519999999999999,5.281818181818182
Brandon Stokley,13.054143150563688,15.639999999999997,14.618181818181823
Bryant Johnson,9.045354088063688,6.480000000000001,8.411111111111111
Cedrick Wilson,11.689885338063688,11.419999999999998,8.066666666666668
Chad Johnson,12.941838463063688,12.48,19.80909090909091
Corey Bradford,7.560490806813688,6.659999999999999,7.371428571428572
Curtis Conway,10.927678306813688,9.6,6.45
Dante Hall,6.288762291188688,4.34,3.7375000000000003
Darius Watts,6.333684166188688,4.133333333333334,5.58
Darrell Jackson,13.680119713063688,13.919999999999998,17.34166666666667
David Givens,11.383244713063688,11.720000000000002,11.422222222222222
David Patten,11.426213463063688,13.579999999999998,9.860000000000001
David Terrell,9.649846275563688,8.64,7.37
Dennis Northcutt,8.972111900563688,6.400000000000001,10.91
Derick Armstrong,9.145940025563688,9.38,3.7
Derrick Mason,14.262150963063688,15.100000000000001,16.390000000000004
Derrius Thompson,6.484318931813688,5.12,7.1625
Dez White,7.293400963063688,6.02,5.5888888888888895
Donald Driver,14.782658775563688,16.21666666666667,15.618181818181819
Donte' Stallworth,11.910588463063688,10.916666666666666,11.433333333333334
Doug Gabriel,7.342229088063688,5.579999999999999,6.890000000000001
Drew Bennett,13.511174400563688,13.540000000000001,21.744444444444444
Eric Moulds,14.930119713063688,17.44,12.272727272727273
Eric Parker,7.742131431813688,7.0,12.459999999999999
Ernest Wilford,7.509221275563688,6.7,3.5799999999999996
Ike Hilliard,9.144475181813688,7.1800000000000015,5.290909090909091
Isaac Bruce,15.306096275563688,16.45,13.881818181818181
Jabar Gaffney,8.835393150563688,8.783333333333333,8.0625
Javon Walker,15.339299400563688,20.116666666666667,16.290909090909086
Jerry Porter,9.982854088063688,7.583333333333333,16.79
Jimmy Smith,12.901799400563688,13.550000000000002,14.389999999999997
Joe Horn,14.948674400563688,17.783333333333335,19.32
Johnnie Morton,11.632268150563688,11.84,11.95
Kelly Campbell,6.446721275563688,5.46,4.3375
Keyshawn Johnson,12.420354088063688,12.960000000000003,12.418181818181818
Koren Robinson,12.105900963063688,12.1,8.059999999999999
Larry Fitzgerald,11.595158775563688,11.54,11.60909090909091
Laveranues Coles,13.148869713063688,10.700000000000001,12.45
Lee Evans,7.977971275563688,8.16,13.41111111111111
Marty Booker,9.412541588063688,6.8,8.902222222222223
Marvin Harrison,13.716252525563688,14.920000000000002,18.316666666666666
Michael Clayton,13.198674400563688,14.066666666666668,15.99
Muhsin Muhammad,11.348088463063688,11.300000000000002,24.772727272727273
Nate Burleson,11.016057213063688,11.620000000000001,15.450000000000001
Peerless Price,9.050236900563688,7.883333333333333,8.622222222222222
Quincy Morgan,7.161565025563688,6.566666666666667,5.588888888888888
Randy Hymes,9.747502525563688,10.120000000000001,2.814285714285714
Randy Moss,15.374455650563688,22.976,15.614285714285716
Reggie Wayne,14.195744713063688,17.48,18.85833333333333
Reggie Williams,6.578557213063688,3.5199999999999996,5.742857142857142
Ricky Proehl,8.379338463063688,6.26,5.9222222222222225
Robert Ferguson,7.135197838063688,4.82,6.0857142857142845
Rod Gardner,11.943791588063688,12.533333333333333,7.15
Rod Smith,11.835393150563688,11.65,17.427272727272722
Ronald Curry,10.406682213063688,10.716666666666667,17.860000000000003
Shaun McDonald,7.300236900563688,6.9,6.336363636363635
Tai Streets,7.449895103688688,3.96,5.0249999999999995
Terrell Owens,16.15375252556369,22.88,18.233333333333334
Torry Holt,14.768986900563688,18.116666666666664,18.481818181818184
Troy Edwards,8.465275963063688,6.733333333333333,7.2333333333333325
Anquan Boldin,17.57367440056369,20.660000000000004,20.37777777777778
Antonio Bryant,12.578557213063688,13.180000000000001,11.481818181818182
Ashley Lelie,9.035100181813688,7.5,9.822222222222223
Brandon Stokley,9.827092369313688,8.26,8.571428571428571
Brian Finneran,9.874943931813688,9.76,9.287500000000001
Bryant Johnson,8.021184166188688,4.42,7.455555555555555
Chad Johnson,16.01703377556369,21.016666666666666,17.14
Chris Chambers,12.362736900563688,12.16,18.563636363636366
Chris Henry,8.723088463063688,9.6,9.866666666666667
Dante Hall,6.955754478688688,4.88,6.83
David Givens,12.837346275563688,12.083333333333334,10.514285714285714
Deion Branch,14.250432213063688,14.450000000000001,12.110000000000003
Dennis Northcutt,8.531438072438688,5.9,7.988888888888888
Derrick Mason,14.676213463063688,15.059999999999999,12.181818181818182
Donald Driver,12.538518150563688,13.84,15.472727272727274
Donte' Stallworth,13.647893150563688,14.920000000000002,13.01
Drew Bennett,12.184025963063688,12.116666666666667,11.914285714285715
Eric Moulds,10.731877525563688,9.366666666666667,16.3
Eric Parker,9.021916588063688,8.016666666666666,12.8625
Ernest Wilford,6.302678306813688,5.449999999999999,11.839999999999998
Greg Lewis,11.214299400563688,10.34,5.969999999999999
Ike Hilliard,6.527531822438688,3.9799999999999995,6.1625000000000005
Jerry Porter,11.440861900563688,9.24,13.92727272727273
Jimmy Smith,12.526799400563688,14.566666666666668,12.09
Joe Jurevicius,9.853947838063688,11.65,12.722222222222221
Joey Galloway,16.57367440056369,21.060000000000002,18.533333333333335
Josh Reed,6.753850181813688,4.583333333333333,6.109999999999999
Keenan McCardell,11.079533775563688,13.383333333333331,13.6
Kevin Curtis,12.249455650563688,13.366666666666667,10.04
Keyshawn Johnson,12.356877525563688,12.683333333333332,10.91
Larry Fitzgerald,17.19281502556369,21.360000000000003,18.290909090909093
Lee Evans,7.768986900563688,5.55,13.48
Marcus Robinson,8.132756431813688,6.4,8.944444444444446
Mark Clayton,7.421818931813688,4.3,9.485714285714284
Marvin Harrison,12.906682213063688,14.383333333333333,20.255555555555553
Matt Jones,7.881779869313688,6.247999999999999,8.354
Michael Clayton,9.770940025563688,8.3,4.6499999999999995
Michael Jenkins,8.441350181813688,7.3500000000000005,8.385714285714284
Muhsin Muhammad,13.701604088063688,12.559999999999999,11.133333333333333
Plaxico Burress,16.56586190056369,19.419999999999998,12.754545454545456
Reggie Wayne,11.987736900563688,12.466666666666669,15.966666666666665
Reggie Williams,9.577092369313688,7.433333333333333,6.640000000000001
Robert Ferguson,9.926213463063688,11.139999999999999,4.316666666666666
Rod Smith,13.414494713063688,14.866666666666665,13.9
Santana Moss,18.06586190056369,24.020000000000003,14.9
Steve Smith,17.00726815056369,23.066666666666666,19.940000000000005
Terry Glenn,14.993596275563688,19.6,11.8
Tim Dwight,6.131779869313688,5.283333333333333,7.92
Torry Holt,17.81976815056369,21.966666666666665,19.4375
Travis Taylor,11.128361900563688,11.440000000000001,7.045454545454546
Troy Brown,8.835393150563688,7.359999999999999,10.133333333333333
Tyrone Calico,5.452153404469938,2.08,4.783333333333332
Wes Welker,7.309514244313688,5.9399999999999995,4.5777777777777775
Alvis Whitted,6.807805259938688,3.6,5.328571428571429
Andre Johnson,17.11176033806369,19.9,13.600000000000001
Anquan Boldin,15.791447838063688,18.05,12.180000000000001
Antonio Bryant,11.323674400563688,11.416666666666666,7.85
Antwaan Randle El,6.739201744313688,5.08,6.792
Arnaz Battle,9.163029869313688,9.216666666666667,9.280000000000001
Ashley Lelie,6.727238853688688,4.6,6.75
Bernard Berrian,12.346135338063688,14.649999999999999,9.3875
Braylon Edwards,12.335393150563688,12.220000000000002,11.363636363636362
Bryan Gilmore,6.535588463063688,5.640000000000001,1.64
Bryant Johnson,9.068791588063688,9.620000000000001,8.76
Chad Johnson,12.668400963063688,12.28,18.62727272727273
Chris Chambers,12.624455650563688,13.083333333333334,8.169999999999998
Darrell Jackson,14.154729088063688,17.74,16.237499999999997
Dennis Northcutt,7.976506431813688,5.08,3.4333333333333336
Derrick Mason,11.907658775563688,10.8,10.059999999999999
Donald Driver,13.511174400563688,13.559999999999999,18.48181818181818
Drew Bennett,12.131291588063688,11.5,9.775
Eddie Kennison,10.015080650563688,9.5,11.19090909090909
Eric Moulds,10.570744713063688,11.080000000000002,6.39
Eric Parker,9.708440025563688,9.440000000000001,6.859999999999999
Ernest Wilford,8.474553306813688,6.540000000000001,6.57
Greg Jennings,12.976018150563688,14.88,5.755555555555556
Greg Lewis,7.335393150563688,6.966666666666668,3.8571428571428568
Isaac Bruce,11.924260338063688,11.966666666666667,13.0
Javon Walker,12.399846275563688,15.120000000000001,15.281818181818183
Jerricho Cotchery,11.022893150563688,12.483333333333334,14.169999999999998
Josh Reed,9.147893150563688,8.620000000000001,6.457142857142857
Kevin Curtis,7.149846275563688,5.4799999999999995,9.211111111111112
Keyshawn Johnson,13.824650963063688,15.383333333333333,8.76
Larry Fitzgerald,12.852971275563688,14.12,16.125
Laveranues Coles,15.575627525563688,18.28333333333333,12.85
Lee Evans,14.083440025563688,13.983333333333333,17.33
Mark Clayton,11.049260338063688,10.666666666666666,12.389999999999999
Marques Colston,12.865666588063688,15.4,21.566666666666666
Marty Booker,8.352971275563688,6.92,14.777777777777779
Marvin Harrison,15.334416588063688,16.44,19.94545454545454
Michael Clayton,9.714787681813688,8.379999999999999,5.257142857142857
Michael Jenkins,8.685979088063688,7.24,8.054545454545455
Mike Furrey,11.760197838063688,12.033333333333333,16.839999999999996
Muhsin Muhammad,11.728947838063688,11.100000000000001,10.77
Nate Washington,8.453557213063688,8.66,5.933333333333333
Peerless Price,8.330998619313688,6.383333333333334,6.87
Plaxico Burress,12.439885338063688,14.2,14.879999999999999
Randy Moss,10.942815025563688,10.239999999999998,9.157142857142857
Rashied Davis,7.745061119313688,7.5,3.0999999999999996
Reche Caldwell,7.080266197438688,4.359999999999999,12.7
Reggie Brown,12.117619713063688,15.75,9.944444444444445
Reggie Wayne,12.400822838063688,13.040000000000001,18.709090909090907
Reggie Williams,13.004338463063688,15.7,5.672727272727273
Rod Smith,8.967717369313688,7.0200000000000005,7.6
Roy Williams,15.109807213063688,17.200000000000003,14.8
Samie Parker,9.431096275563688,8.58,5.536363636363636
Santana Moss,12.539494713063688,15.450000000000001,10.6875
Santonio Holmes,6.716740806813688,4.68,9.042857142857143
Terrell Owens,13.149846275563688,14.74,18.845454545454547
